time,voltage_a,voltage_b
2021-08-09 19:53:28.311418,5.2151,5.1483
2021-08-09 19:53:29.362759,5.2147,5.1479
2021-08-09 19:53:30.414033,5.2146,5.1477
2021-08-09 19:53:31.465328,5.2126,5.1481
2021-08-09 19:53:32.517417,5.2149,5.1485
2021-08-09 19:53:33.568618,5.2151,5.1487
2021-08-09 19:53:34.619864,5.2157,5.1479
2021-08-09 19:53:35.671127,5.2155,5.1485
2021-08-09 19:53:36.723377,5.2161,5.1489
2021-08-09 19:53:37.774330,5.2155,5.1481
2021-08-09 19:53:38.825696,5.2153,5.1489
2021-08-09 19:53:39.877110,5.2142,5.1481
2021-08-09 19:53:40.928333,5.2157,5.1475
2021-08-09 19:53:41.980583,5.2155,5.1483
2021-08-09 19:53:43.031727,5.2157,5.1485
2021-08-09 19:53:44.083120,5.2149,5.1479
2021-08-09 19:53:45.134500,5.2149,5.1481
2021-08-09 19:53:46.185750,5.2151,5.1481
2021-08-09 19:53:47.236887,5.2155,5.1477
2021-08-09 19:53:48.288201,5.2149,5.1479
2021-08-09 19:53:49.340364,5.2146,5.1487
2021-08-09 19:53:50.391672,5.2146,5.1479
2021-08-09 19:53:51.443442,5.2142,5.1481
2021-08-09 19:53:52.494989,5.2149,5.1475
2021-08-09 19:53:53.546266,5.2147,5.1483
2021-08-09 19:53:54.597827,5.2151,5.1479
2021-08-09 19:53:55.649152,5.2149,5.1479
2021-08-09 19:53:56.700414,5.2151,5.1489
2021-08-09 19:53:57.751659,5.2147,5.1479
2021-08-09 19:53:58.803785,5.2149,5.1489
2021-08-09 19:53:59.855005,5.2134,5.1487
2021-08-09 19:54:00.906336,5.2132,5.1483
2021-08-09 19:54:01.957261,5.2142,5.1481
2021-08-09 19:54:03.008669,5.2138,5.1481
2021-08-09 19:54:04.060757,5.2157,5.1479
2021-08-09 19:54:05.112326,5.2142,5.1483
2021-08-09 19:54:06.162799,5.2146,5.1479
2021-08-09 19:54:07.214961,5.2138,5.1481
2021-08-09 19:54:08.266275,5.2153,5.1485
2021-08-09 19:54:09.318099,5.2157,5.1485
2021-08-09 19:54:10.369294,5.2153,5.1483
2021-08-09 19:54:11.420715,5.2146,5.1483
2021-08-09 19:54:12.471499,5.2144,5.1479
2021-08-09 19:54:13.523643,5.2138,5.1483
2021-08-09 19:54:14.574962,5.2146,5.1491
2021-08-09 19:54:15.626387,5.2151,5.1485
2021-08-09 19:54:16.677818,5.2146,5.1481
2021-08-09 19:54:17.729050,5.2149,5.1483
2021-08-09 19:54:18.781100,5.2147,5.1491
2021-08-09 19:54:19.831842,5.2147,5.1481
2021-08-09 19:54:20.883608,5.2153,5.1479
2021-08-09 19:54:21.935693,5.2138,5.1483
2021-08-09 19:54:22.987025,5.214,5.1481
2021-08-09 19:54:24.038084,5.2134,5.1487
2021-08-09 19:54:25.089337,5.214,5.1489
2021-08-09 19:54:26.141478,5.2151,5.1487
2021-08-09 19:54:27.192729,5.2146,5.1481
2021-08-09 19:54:28.244502,5.2146,5.1485
2021-08-09 19:54:29.295341,5.2159,5.1489
2021-08-09 19:54:30.346724,5.2147,5.1489
2021-08-09 19:54:31.398848,5.2149,5.1491
2021-08-09 19:54:32.450150,5.2142,5.1479
2021-08-09 19:54:33.501508,5.2153,5.1491
2021-08-09 19:54:34.552703,5.2144,5.1487
2021-08-09 19:54:35.604880,5.2151,5.1483
2021-08-09 19:54:36.656313,5.2159,5.1479
2021-08-09 19:54:37.707512,5.2146,5.1489
2021-08-09 19:54:38.758822,5.2147,5.1489
2021-08-09 19:54:39.810949,5.2146,5.1491
2021-08-09 19:54:40.862208,5.2147,5.1485
2021-08-09 19:54:41.913644,5.2146,5.1491
2021-08-09 19:54:42.964869,5.2147,5.1483
2021-08-09 19:54:44.016227,5.2136,5.1489
2021-08-09 19:54:45.068100,5.2138,5.1481
2021-08-09 19:54:46.119435,5.2153,5.1475
2021-08-09 19:54:47.170923,5.2146,5.1481
2021-08-09 19:54:48.222229,5.2157,5.1487
2021-08-09 19:54:49.273321,5.2126,5.1483
2021-08-09 19:54:50.325565,5.2151,5.1485
2021-08-09 19:54:51.376757,5.2136,5.1481
2021-08-09 19:54:52.427914,5.2144,5.1485
2021-08-09 19:54:53.479159,5.2153,5.1491
2021-08-09 19:54:54.530649,5.2147,5.1481
2021-08-09 19:54:55.582570,5.2136,5.1485
2021-08-09 19:54:56.633791,5.2153,5.1481
2021-08-09 19:54:57.685561,5.214,5.1481
2021-08-09 19:54:58.736871,5.2147,5.1477
2021-08-09 19:54:59.788069,5.2149,5.1489
2021-08-09 19:55:00.839266,5.2144,5.1483
2021-08-09 19:55:01.891348,5.2138,5.1487
2021-08-09 19:55:02.942661,5.2146,5.1479
2021-08-09 19:55:03.993855,5.2132,5.1493
2021-08-09 19:55:05.045017,5.2142,5.1479
2021-08-09 19:55:06.097069,5.2157,5.1483
2021-08-09 19:55:07.148602,5.2151,5.1485
2021-08-09 19:55:08.199879,5.2146,5.1487
2021-08-09 19:55:09.251125,5.2151,5.1479
2021-08-09 19:55:10.303157,5.2138,5.1479
2021-08-09 19:55:11.354445,5.2147,5.1483
2021-08-09 19:55:12.405662,5.2155,5.1479
2021-08-09 19:55:13.457262,5.2138,5.1483
2021-08-09 19:55:14.508544,5.2147,5.1481
2021-08-09 19:55:15.559974,5.2146,5.1475
2021-08-09 19:55:16.611476,5.2149,5.1485
2021-08-09 19:55:17.662675,5.213,5.1487
2021-08-09 19:55:18.713941,5.2159,5.1485
2021-08-09 19:55:19.765236,5.2142,5.1487
2021-08-09 19:55:20.816408,5.2149,5.1472
2021-08-09 19:55:21.867960,5.2151,5.1475
2021-08-09 19:55:22.919452,5.2149,5.1489
2021-08-09 19:55:23.970795,5.2149,5.1487
2021-08-09 19:55:25.022672,5.2138,5.1483
2021-08-09 19:55:26.074004,5.2138,5.1483
2021-08-09 19:55:27.125245,5.2142,5.1489
2021-08-09 19:55:28.177323,5.2138,5.1489
2021-08-09 19:55:29.228650,5.2153,5.1477
2021-08-09 19:55:30.279900,5.2157,5.1481
2021-08-09 19:55:31.331297,5.2146,5.1485
2021-08-09 19:55:32.382737,5.2132,5.1475
2021-08-09 19:55:33.434369,5.2151,5.1472
2021-08-09 19:55:34.485630,5.2142,5.1475
2021-08-09 19:55:35.536994,5.2157,5.1487
2021-08-09 19:55:36.588237,5.2146,5.1485
2021-08-09 19:55:37.639841,5.2132,5.1485
2021-08-09 19:55:38.691968,5.2132,5.1472
2021-08-09 19:55:39.743168,5.2151,5.1483
2021-08-09 19:55:40.794390,5.2153,5.1481
2021-08-09 19:55:41.845634,5.2138,5.1485
2021-08-09 19:55:42.896948,5.2153,5.1487
2021-08-09 19:55:43.948218,5.2153,5.1481
2021-08-09 19:55:45.000298,5.2144,5.1481
2021-08-09 19:55:46.051467,5.2149,5.1491
2021-08-09 19:55:47.102840,5.2151,5.1489
2021-08-09 19:55:48.154452,5.2153,5.1481
2021-08-09 19:55:49.205749,5.2142,5.1491
2021-08-09 19:55:50.257708,5.2146,5.1481
2021-08-09 19:55:51.309014,5.2138,5.1481
2021-08-09 19:55:52.360204,5.2149,5.1483
2021-08-09 19:55:53.411471,5.2142,5.1485
2021-08-09 19:55:54.463351,5.2142,5.1491
2021-08-09 19:55:55.491320,5.2153,5.1487
2021-08-09 19:55:56.543445,5.2149,5.1479
2021-08-09 19:55:57.594703,5.2146,5.1487
2021-08-09 19:55:58.645988,5.2147,5.1483
2021-08-09 19:55:59.697576,5.2146,5.1481
2021-08-09 19:56:00.749065,5.2134,5.1491
2021-08-09 19:56:01.800637,5.2136,5.1491
2021-08-09 19:56:02.852002,5.2147,5.1483
2021-08-09 19:56:03.903202,5.2134,5.1485
2021-08-09 19:56:04.955337,5.2149,5.1483
2021-08-09 19:56:06.006482,5.2144,5.1483
2021-08-09 19:56:07.057805,5.2155,5.1491
2021-08-09 19:56:08.109327,5.2153,5.1481
2021-08-09 19:56:09.160695,5.2142,5.1479
2021-08-09 19:56:10.212612,5.2136,5.1487
2021-08-09 19:56:11.263914,5.2157,5.1487
2021-08-09 19:56:12.315178,5.2134,5.1483
2021-08-09 19:56:13.366552,5.2149,5.1483
2021-08-09 19:56:14.418635,5.2153,5.1481
2021-08-09 19:56:15.470050,5.2128,5.1477
2021-08-09 19:56:16.521340,5.2153,5.1487
2021-08-09 19:56:17.572833,5.2142,5.1485
2021-08-09 19:56:18.624252,5.2155,5.1485
2021-08-09 19:56:19.675399,5.2134,5.1481
2021-08-09 19:56:20.726756,5.2153,5.1487
2021-08-09 19:56:21.779063,5.2134,5.1479
2021-08-09 19:56:22.830575,5.2144,5.1489
2021-08-09 19:56:23.881977,5.2146,5.1479
2021-08-09 19:56:24.933671,5.2151,5.1479
2021-08-09 19:56:25.984949,5.2153,5.1487
2021-08-09 19:56:27.036239,5.2142,5.1487
2021-08-09 19:56:28.087817,5.2146,5.1477
2021-08-09 19:56:29.139419,5.2155,5.1475
2021-08-09 19:56:30.191234,5.2153,5.1481
2021-08-09 19:56:31.242581,5.2132,5.1479
2021-08-09 19:56:32.293883,5.2142,5.1487
2021-08-09 19:56:33.345213,5.2142,5.1483
2021-08-09 19:56:34.396657,5.2146,5.1485
2021-08-09 19:56:35.448758,5.212,5.1487
2021-08-09 19:56:36.500128,5.2144,5.1479
2021-08-09 19:56:37.551319,5.2146,5.1485
2021-08-09 19:56:38.602629,5.2144,5.1479
2021-08-09 19:56:39.654778,5.2138,5.1483
2021-08-09 19:56:40.705671,5.2146,5.1483
2021-08-09 19:56:41.757910,5.2138,5.1481
2021-08-09 19:56:42.809149,5.2146,5.1483
2021-08-09 19:56:43.860512,5.2155,5.1483
2021-08-09 19:56:44.911861,5.2138,5.1481
2021-08-09 19:56:45.963153,5.2144,5.1479
2021-08-09 19:56:47.015023,5.2118,5.1489
2021-08-09 19:56:48.066308,5.2147,5.1491
2021-08-09 19:56:49.117660,5.2147,5.1483
2021-08-09 19:56:50.168977,5.2128,5.1483
2021-08-09 19:56:51.221060,5.2151,5.1477
2021-08-09 19:56:52.272112,5.214,5.1489
2021-08-09 19:56:53.323427,5.2146,5.1483
2021-08-09 19:56:54.375502,5.2144,5.1487
2021-08-09 19:56:55.426593,5.2144,5.1481
2021-08-09 19:56:56.478017,5.2144,5.1479
2021-08-09 19:56:57.529896,5.2142,5.1477
2021-08-09 19:56:58.581779,5.2146,5.1483
2021-08-09 19:56:59.633051,5.2144,5.1481
2021-08-09 19:57:00.684439,5.2136,5.1483
2021-08-09 19:57:01.735709,5.2146,5.1483
2021-08-09 19:57:02.787839,5.2136,5.1483
2021-08-09 19:57:03.838277,5.2144,5.1483
2021-08-09 19:57:04.890420,5.2138,5.1477
2021-08-09 19:57:05.941699,5.2149,5.1479
2021-08-09 19:57:06.993097,5.2146,5.1483
2021-08-09 19:57:08.044428,5.2159,5.1481
2021-08-09 19:57:09.096334,5.2149,5.1477
2021-08-09 19:57:10.147617,5.214,5.1479
2021-08-09 19:57:11.198894,5.213,5.1481
2021-08-09 19:57:12.250356,5.2134,5.1481
2021-08-09 19:57:13.301665,5.214,5.1473
2021-08-09 19:57:14.352934,5.2128,5.1481
2021-08-09 19:57:15.405073,5.2142,5.1481
2021-08-09 19:57:16.456707,5.213,5.1489
2021-08-09 19:57:17.507956,5.2155,5.1483
2021-08-09 19:57:18.559208,5.2155,5.1475
2021-08-09 19:57:19.611329,5.2147,5.1485
2021-08-09 19:57:20.662642,5.2151,5.1483
2021-08-09 19:57:21.714026,5.2149,5.1483
2021-08-09 19:57:22.765368,5.2136,5.1481
2021-08-09 19:57:23.816593,5.2146,5.1475
2021-08-09 19:57:24.867895,5.2132,5.1481
2021-08-09 19:57:25.919974,5.214,5.1487
2021-08-09 19:57:26.971411,5.2146,5.1485
2021-08-09 19:57:28.022749,5.2144,5.1483
2021-08-09 19:57:29.074301,5.214,5.1489
2021-08-09 19:57:30.125613,5.2146,5.1489
2021-08-09 19:57:31.177323,5.2151,5.1479
2021-08-09 19:57:32.228613,5.2128,5.1477
2021-08-09 19:57:33.279932,5.2138,5.1483
2021-08-09 19:57:34.331193,5.2157,5.1479
2021-08-09 19:57:35.382517,5.214,5.1485
2021-08-09 19:57:36.434600,5.2134,5.1483
2021-08-09 19:57:37.485719,5.2149,5.1479
2021-08-09 19:57:38.536968,5.2142,5.1493
2021-08-09 19:57:39.588148,5.213,5.1481
2021-08-09 19:57:40.639557,5.2142,5.1483
2021-08-09 19:57:41.691646,5.2142,5.1487
2021-08-09 19:57:42.742911,5.2134,5.1483
2021-08-09 19:57:43.794171,5.2132,5.1479
2021-08-09 19:57:44.845476,5.2146,5.1487
2021-08-09 19:57:45.896843,5.2142,5.1483
2021-08-09 19:57:46.948771,5.2151,5.1487
2021-08-09 19:57:48.000068,5.2153,5.1487
2021-08-09 19:57:49.051269,5.2138,5.1481
2021-08-09 19:57:50.102611,5.2155,5.1479
2021-08-09 19:57:51.153813,5.2151,5.1477
2021-08-09 19:57:52.205012,5.2134,5.1479
2021-08-09 19:57:53.257085,5.2149,5.1485
2021-08-09 19:57:54.308277,5.2122,5.1479
2021-08-09 19:57:55.359585,5.2159,5.1491
2021-08-09 19:57:56.410773,5.2134,5.1481
2021-08-09 19:57:57.462386,5.2144,5.1481
2021-08-09 19:57:58.513636,5.2147,5.1483
2021-08-09 19:57:59.564988,5.2138,5.1483
2021-08-09 19:58:00.617192,5.2138,5.1481
2021-08-09 19:58:01.668470,5.2138,5.1487
2021-08-09 19:58:02.719808,5.2149,5.1477
2021-08-09 19:58:03.771127,5.2149,5.1483
2021-08-09 19:58:04.822586,5.2149,5.1479
2021-08-09 19:58:05.873974,5.2149,5.1479
2021-08-09 19:58:06.925212,5.2163,5.1473
2021-08-09 19:58:07.976600,5.2157,5.1487
2021-08-09 19:58:09.028665,5.2157,5.1479
2021-08-09 19:58:10.079436,5.2155,5.1485
2021-08-09 19:58:11.130710,5.2136,5.1489
2021-08-09 19:58:12.182281,5.2142,5.1479
2021-08-09 19:58:13.233966,5.2144,5.1479
2021-08-09 19:58:14.286075,5.2138,5.1481
2021-08-09 19:58:15.337549,5.2147,5.1485
2021-08-09 19:58:16.388904,5.2136,5.1481
2021-08-09 19:58:17.440269,5.2146,5.1485
2021-08-09 19:58:18.491624,5.2151,5.1477
2021-08-09 19:58:19.543069,5.2142,5.1493
2021-08-09 19:58:20.594184,5.2142,5.1491
2021-08-09 19:58:21.645531,5.2142,5.1479
2021-08-09 19:58:22.696728,5.213,5.1485
2021-08-09 19:58:23.748452,5.2136,5.1493
2021-08-09 19:58:24.799744,5.2146,5.1481
2021-08-09 19:58:25.851277,5.2155,5.1483
2021-08-09 19:58:26.902694,5.2157,5.1483
2021-08-09 19:58:27.954011,5.2126,5.1479
2021-08-09 19:58:29.005353,5.2134,5.1479
2021-08-09 19:58:30.056730,5.2146,5.1489
2021-08-09 19:58:31.108074,5.2149,5.1483
2021-08-09 19:58:32.159365,5.2142,5.1485
2021-08-09 19:58:33.210574,5.2146,5.1489
2021-08-09 19:58:34.262644,5.2142,5.1487
2021-08-09 19:58:35.313942,5.2144,5.1479
2021-08-09 19:58:36.365141,5.2142,5.1483
2021-08-09 19:58:37.417219,5.2132,5.1479
2021-08-09 19:58:38.467452,5.2149,5.1483
2021-08-09 19:58:39.519707,5.2153,5.1479
2021-08-09 19:58:40.570891,5.2136,5.1481
2021-08-09 19:58:41.622979,5.2144,5.1483
2021-08-09 19:58:42.674358,5.213,5.1487
2021-08-09 19:58:43.725729,5.2146,5.1481
2021-08-09 19:58:44.777517,5.214,5.1481
2021-08-09 19:58:45.828795,5.2149,5.1477
2021-08-09 19:58:46.880032,5.2146,5.1483
2021-08-09 19:58:47.931344,5.2144,5.1489
2021-08-09 19:58:48.983663,5.2146,5.1481
2021-08-09 19:58:50.034903,5.2149,5.1491
2021-08-09 19:58:51.086148,5.2147,5.1483
2021-08-09 19:58:52.137507,5.2138,5.1485
2021-08-09 19:58:53.188696,5.2134,5.1483
2021-08-09 19:58:54.240605,5.2142,5.1479
2021-08-09 19:58:55.292270,5.2142,5.1489
2021-08-09 19:58:56.343469,5.2146,5.1487
2021-08-09 19:58:57.394156,5.2153,5.1481
2021-08-09 19:58:58.446230,5.2142,5.1477
2021-08-09 19:58:59.497541,5.2142,5.1487
2021-08-09 19:59:00.548725,5.214,5.1475
2021-08-09 19:59:01.600171,5.2138,5.1487
2021-08-09 19:59:02.651524,5.2122,5.1481
2021-08-09 19:59:03.702801,5.2153,5.1487
2021-08-09 19:59:04.755003,5.2149,5.1481
2021-08-09 19:59:05.806141,5.2134,5.1485
2021-08-09 19:59:06.857430,5.2159,5.1485
2021-08-09 19:59:07.908634,5.2142,5.1477
2021-08-09 19:59:08.959822,5.2155,5.1473
2021-08-09 19:59:10.011660,5.2163,5.1483
2021-08-09 19:59:11.062940,5.2144,5.1481
2021-08-09 19:59:12.114184,5.2147,5.1483
2021-08-09 19:59:13.165440,5.2157,5.1479
2021-08-09 19:59:14.217608,5.2142,5.1491
2021-08-09 19:59:15.268924,5.2147,5.1495
2021-08-09 19:59:16.320219,5.2146,5.1487
2021-08-09 19:59:17.371952,5.2153,5.1481
2021-08-09 19:59:18.423314,5.2157,5.1483
2021-08-09 19:59:19.474636,5.2146,5.1483
2021-08-09 19:59:20.525756,5.214,5.1481
2021-08-09 19:59:21.577180,5.2142,5.1479
2021-08-09 19:59:22.629340,5.2151,5.1491
2021-08-09 19:59:23.680539,5.2146,5.1481
2021-08-09 19:59:24.731309,5.213,5.1481
2021-08-09 19:59:25.782620,5.2149,5.1483
2021-08-09 19:59:26.834305,5.2149,5.1479
2021-08-09 19:59:27.885672,5.2157,5.1485
2021-08-09 19:59:28.936999,5.2153,5.1479
2021-08-09 19:59:29.966275,5.214,5.1491
2021-08-09 19:59:31.017594,5.2155,5.1487
2021-08-09 19:59:32.068941,5.2142,5.1481
2021-08-09 19:59:33.120125,5.214,5.1483
2021-08-09 19:59:34.171526,5.2142,5.1485
2021-08-09 19:59:35.222485,5.2147,5.1483
2021-08-09 19:59:36.274563,5.214,5.1487
2021-08-09 19:59:37.325832,5.2122,5.1487
2021-08-09 19:59:38.377143,5.2161,5.1477
2021-08-09 19:59:39.428006,5.2134,5.1481
2021-08-09 19:59:40.479341,5.2153,5.1485
2021-08-09 19:59:41.530746,5.2144,5.1481
2021-08-09 19:59:42.582824,5.2124,5.1481
2021-08-09 19:59:43.634242,5.2153,5.1479
2021-08-09 19:59:44.685757,5.2157,5.1495
2021-08-09 19:59:45.737078,5.2146,5.1483
2021-08-09 19:59:46.788355,5.2146,5.1483
2021-08-09 19:59:47.839560,5.2151,5.1481
2021-08-09 19:59:48.890941,5.2126,5.1483
2021-08-09 19:59:49.942284,5.2136,5.1481
2021-08-09 19:59:50.994456,5.2161,5.1487
2021-08-09 19:59:52.044916,5.2146,5.1485
2021-08-09 19:59:53.096985,5.2136,5.1489
2021-08-09 19:59:54.148300,5.2153,5.1489
2021-08-09 19:59:55.199690,5.2155,5.1487
2021-08-09 19:59:56.251028,5.2153,5.1483
2021-08-09 19:59:57.302325,5.2153,5.1491
2021-08-09 19:59:58.353456,5.2155,5.1481
2021-08-09 19:59:59.405026,5.2132,5.1491
2021-08-09 20:00:00.456415,5.2155,5.1477
2021-08-09 20:00:01.507708,5.2114,5.1491
2021-08-09 20:00:02.559836,5.2149,5.1483
2021-08-09 20:00:03.611208,5.2149,5.1487
2021-08-09 20:00:04.663016,5.2147,5.1477
2021-08-09 20:00:05.714366,5.2142,5.1479
2021-08-09 20:00:06.765020,5.2128,5.1481
2021-08-09 20:00:07.817150,5.2151,5.1479
2021-08-09 20:00:08.867908,5.2144,5.1489
2021-08-09 20:00:09.920305,5.2147,5.1481
2021-08-09 20:00:10.970581,5.2144,5.1487
2021-08-09 20:00:12.022794,5.213,5.1481
2021-08-09 20:00:13.073868,5.2161,5.1479
2021-08-09 20:00:14.125204,5.2146,5.1485
2021-08-09 20:00:15.176836,5.2128,5.1485
2021-08-09 20:00:16.228036,5.2147,5.1483
2021-08-09 20:00:17.280026,5.2149,5.1481
2021-08-09 20:00:18.331393,5.214,5.1485
2021-08-09 20:00:19.382735,5.2134,5.1481
2021-08-09 20:00:20.434551,5.2138,5.1487
2021-08-09 20:00:21.485872,5.2147,5.1483
2021-08-09 20:00:22.537184,5.2147,5.1485
2021-08-09 20:00:23.588404,5.2136,5.1485
2021-08-09 20:00:24.639679,5.2134,5.1487
2021-08-09 20:00:25.690971,5.2142,5.1479
2021-08-09 20:00:26.742075,5.2151,5.1481
2021-08-09 20:00:27.794327,5.2146,5.1481
2021-08-09 20:00:28.845541,5.214,5.1483
2021-08-09 20:00:29.897036,5.2134,5.1483
2021-08-09 20:00:30.947967,5.2122,5.1485
2021-08-09 20:00:31.999236,5.2146,5.1479
2021-08-09 20:00:33.051428,5.2147,5.1479
2021-08-09 20:00:34.102627,5.2153,5.1481
2021-08-09 20:00:35.153876,5.2126,5.1483
2021-08-09 20:00:36.205266,5.2151,5.1481
2021-08-09 20:00:37.256454,5.2138,5.1487
2021-08-09 20:00:38.307870,5.2136,5.1477
2021-08-09 20:00:39.359093,5.2161,5.1479
2021-08-09 20:00:40.411183,5.2153,5.1483
2021-08-09 20:00:41.462602,5.2147,5.1485
2021-08-09 20:00:42.513846,5.2149,5.1483
2021-08-09 20:00:43.565095,5.2142,5.1481
2021-08-09 20:00:44.616376,5.2155,5.1485
2021-08-09 20:00:45.667744,5.2157,5.1481
2021-08-09 20:00:46.719035,5.2132,5.1475
2021-08-09 20:00:47.770623,5.2138,5.1491
2021-08-09 20:00:48.822783,5.2146,5.1479
2021-08-09 20:00:49.874101,5.2144,5.1487
2021-08-09 20:00:50.924388,5.2146,5.1481
2021-08-09 20:00:51.976679,5.2132,5.1483
2021-08-09 20:00:53.028021,5.2149,5.1489
2021-08-09 20:00:54.078362,5.2153,5.1489
2021-08-09 20:00:55.129521,5.2153,5.1477
2021-08-09 20:00:56.181328,5.213,5.1481
2021-08-09 20:00:57.232583,5.2157,5.1485
2021-08-09 20:00:58.284703,5.2147,5.1479
2021-08-09 20:00:59.335994,5.2147,5.1479
2021-08-09 20:01:00.387543,5.2138,5.1481
2021-08-09 20:01:01.438809,5.2126,5.1485
2021-08-09 20:01:02.489943,5.2138,5.1485
2021-08-09 20:01:03.541224,5.2159,5.1481
2021-08-09 20:01:04.592590,5.2132,5.1485
2021-08-09 20:01:05.644667,5.2155,5.1475
2021-08-09 20:01:06.695915,5.214,5.1483
2021-08-09 20:01:07.747262,5.214,5.1479
2021-08-09 20:01:08.798506,5.2144,5.1491
2021-08-09 20:01:09.849735,5.2132,5.1479
2021-08-09 20:01:10.901893,5.214,5.1481
2021-08-09 20:01:11.953056,5.2157,5.1475
2021-08-09 20:01:13.004350,5.2132,5.1481
2021-08-09 20:01:14.055583,5.2136,5.1481
2021-08-09 20:01:15.106891,5.2136,5.1489
2021-08-09 20:01:16.158081,5.2147,5.1483
2021-08-09 20:01:17.209453,5.2147,5.1479
2021-08-09 20:01:18.260725,5.2147,5.1487
2021-08-09 20:01:19.312168,5.2153,5.1485
2021-08-09 20:01:20.363370,5.2157,5.1479
2021-08-09 20:01:21.414845,5.2126,5.1487
2021-08-09 20:01:22.465860,5.2144,5.1475
2021-08-09 20:01:23.516989,5.2147,5.1479
2021-08-09 20:01:24.568439,5.2146,5.1481
2021-08-09 20:01:25.619779,5.2149,5.1481
2021-08-09 20:01:26.670958,5.2144,5.1477
2021-08-09 20:01:27.722209,5.214,5.1481
2021-08-09 20:01:28.774464,5.2142,5.1489
2021-08-09 20:01:29.825781,5.2142,5.1481
2021-08-09 20:01:30.876686,5.2146,5.1481
2021-08-09 20:01:31.928157,5.2124,5.1489
2021-08-09 20:01:32.979346,5.2142,5.1485
2021-08-09 20:01:34.030704,5.2144,5.1479
2021-08-09 20:01:35.081890,5.214,5.1483
2021-08-09 20:01:36.134225,5.2142,5.1489
2021-08-09 20:01:37.185209,5.2138,5.1481
2021-08-09 20:01:38.236832,5.2153,5.1481
2021-08-09 20:01:39.287928,5.2147,5.1489
2021-08-09 20:01:40.338982,5.2136,5.1481
2021-08-09 20:01:41.390306,5.2155,5.1479
2021-08-09 20:01:42.441544,5.2142,5.1479
2021-08-09 20:01:43.470451,5.214,5.1481
2021-08-09 20:01:44.521733,5.2138,5.1483
2021-08-09 20:01:45.572643,5.2149,5.1481
2021-08-09 20:01:46.623974,5.2128,5.1485
2021-08-09 20:01:47.676163,5.2136,5.1477
2021-08-09 20:01:48.727412,5.2147,5.1479
2021-08-09 20:01:49.778657,5.2159,5.1477
2021-08-09 20:01:50.829940,5.2132,5.1483
2021-08-09 20:01:51.881238,5.2155,5.1479
2021-08-09 20:01:52.932547,5.2153,5.1477
2021-08-09 20:01:53.983816,5.2144,5.1485
2021-08-09 20:01:55.035609,5.2153,5.1479
2021-08-09 20:01:56.087004,5.2161,5.1477
2021-08-09 20:01:57.137773,5.2144,5.1477
2021-08-09 20:01:58.189587,5.2151,5.1483
2021-08-09 20:01:59.240775,5.2126,5.1483
2021-08-09 20:02:00.292115,5.2159,5.1473
2021-08-09 20:02:01.343897,5.2149,5.1477
2021-08-09 20:02:02.395383,5.2144,5.1483
2021-08-09 20:02:03.446404,5.2153,5.1485
2021-08-09 20:02:04.497803,5.2142,5.1479
2021-08-09 20:02:05.548998,5.2138,5.1481
2021-08-09 20:02:06.600574,5.2146,5.1485
2021-08-09 20:02:07.652261,5.2138,5.1483
2021-08-09 20:02:08.703579,5.214,5.1481
2021-08-09 20:02:09.754950,5.2144,5.1485
2021-08-09 20:02:10.806744,5.2153,5.1487
2021-08-09 20:02:11.857150,5.2132,5.1479
2021-08-09 20:02:12.908524,5.2136,5.1483
2021-08-09 20:02:13.960938,5.214,5.1481
2021-08-09 20:02:15.012179,5.2157,5.1493
2021-08-09 20:02:16.062941,5.2136,5.1487
2021-08-09 20:02:17.115018,5.2134,5.1479
2021-08-09 20:02:18.166250,5.213,5.1481
2021-08-09 20:02:19.217255,5.2149,5.1485
2021-08-09 20:02:20.268662,5.2144,5.1483
2021-08-09 20:02:21.320087,5.2144,5.1489
2021-08-09 20:02:22.371404,5.2159,5.1483
2021-08-09 20:02:23.422675,5.2155,5.1481
2021-08-09 20:02:24.474060,5.2153,5.1481
2021-08-09 20:02:25.525718,5.2147,5.1487
2021-08-09 20:02:26.577165,5.2149,5.1477
2021-08-09 20:02:27.628520,5.2157,5.1487
2021-08-09 20:02:28.679766,5.2144,5.1477
2021-08-09 20:02:29.731011,5.2147,5.1485
2021-08-09 20:02:30.782356,5.2142,5.1483
2021-08-09 20:02:31.833606,5.2142,5.1475
2021-08-09 20:02:32.884815,5.2142,5.1477
2021-08-09 20:02:33.936216,5.2146,5.1479
2021-08-09 20:02:34.987931,5.2153,5.1485
2021-08-09 20:02:36.039119,5.214,5.1481
2021-08-09 20:02:37.090512,5.2151,5.1483
2021-08-09 20:02:38.140865,5.213,5.1483
2021-08-09 20:02:39.192907,5.2149,5.1479
2021-08-09 20:02:40.244167,5.2138,5.1479
2021-08-09 20:02:41.295509,5.2138,5.1487
2021-08-09 20:02:42.346742,5.2146,5.1479
2021-08-09 20:02:43.397998,5.214,5.1481
2021-08-09 20:02:44.449271,5.2138,5.1483
2021-08-09 20:02:45.501105,5.2138,5.1477
2021-08-09 20:02:46.552088,5.2161,5.1481
2021-08-09 20:02:47.603334,5.2147,5.1483
2021-08-09 20:02:48.654528,5.2157,5.1477
2021-08-09 20:02:49.705811,5.2146,5.1483
2021-08-09 20:02:50.757002,5.2124,5.1481
2021-08-09 20:02:51.808235,5.214,5.1481
2021-08-09 20:02:52.859573,5.213,5.1477
2021-08-09 20:02:53.910838,5.214,5.1483
